FileNumber,BeThickness,LaserEnergy,GasPressure,AspectRatio,NozzleLength,TaperLength,TubeDiameter,Time,ElectronFluxLimiter,EnergyScaleFactor,ShockLocation
1598,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.000000018,0.072842105,0.893684212,3175.392
1599,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.000000019,0.072842105,0.893684212,3315.438
1600,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.00000002,0.072842105,0.893684212,3447.482
1601,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.000000021,0.072842105,0.893684212,3551.517
1602,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.000000022,0.072842105,0.893684212,3657.552
1603,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.000000023,0.072842105,0.893684212,3743.581
1604,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.000000024,0.072842105,0.893684212,3855.619
1605,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.000000025,0.072842105,0.893684212,3985.662
1606,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.000000026,0.072842105,0.893684212,4089.697
1607,79,19.01052632,3985.894735,1.119553684,1,500,500,575,0.000000027,0.072842105,0.893684212,4185.729
141,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000007,0.043789474,0.738947371,1142.714
142,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000008,0.043789474,0.738947371,1300.767
143,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000009,0.043789474,0.738947371,1458.82
144,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.00000001,0.043789474,0.738947371,1614.872
145,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000011,0.043789474,0.738947371,1776.926
146,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000012,0.043789474,0.738947371,1926.976
147,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000013,0.043789474,0.738947371,2067.022
148,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000014,0.043789474,0.738947371,2199.066
149,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000015,0.043789474,0.738947371,2327.109
150,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000016,0.043789474,0.738947371,2509.17
151,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000017,0.043789474,0.738947371,2703.234
152,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000018,0.043789474,0.738947371,2835.278
153,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000019,0.043789474,0.738947371,2973.324
154,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.00000002,0.043789474,0.738947371,3105.368
155,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000021,0.043789474,0.738947371,3237.413
156,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000022,0.043789474,0.738947371,3371.457
157,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000023,0.043789474,0.738947371,3501.5
158,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000024,0.043789474,0.738947371,3625.542
159,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000025,0.043789474,0.738947371,3751.584
160,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000026,0.043789474,0.738947371,3879.626
161,8,19.05263156,3895.578949,1.102172632,1,500,500,575,0.000000027,0.043789474,0.738947371,3967.656
1,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000008,0.051368421,0.591578947,1082.541
2,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000009,0.051368421,0.591578947,1216.608
3,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.00000001,0.051368421,0.591578947,1344.672
4,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000011,0.051368421,0.591578947,1474.737
5,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000012,0.051368421,0.591578947,1598.799
6,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000013,0.051368421,0.591578947,1750.875
7,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000014,0.051368421,0.591578947,1858.929
8,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000015,0.051368421,0.591578947,1976.989
9,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000016,0.051368421,0.591578947,2091.045
10,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000017,0.051368421,0.591578947,2201.101
11,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000018,0.051368421,0.591578947,2315.158
12,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000019,0.051368421,0.591578947,2483.242
13,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.00000002,0.051368421,0.591578947,2587.294
14,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000021,0.051368421,0.591578947,2689.345
15,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000022,0.051368421,0.591578947,2795.398
16,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000023,0.051368421,0.591578947,2925.463
17,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000024,0.051368421,0.591578947,3043.522
18,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000025,0.051368421,0.591578947,3149.575
19,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000026,0.051368421,0.591578947,3257.629
20,1,19.09473684,3645.157893,1.130416842,1,500,500,575,0.000000027,0.051368421,0.591578947,3371.686
1331,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000006,0.060210527,0.901052629,1102.701
1332,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000007,0.060210527,0.901052629,1284.762
1333,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000008,0.060210527,0.901052629,1462.821
1334,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000009,0.060210527,0.901052629,1638.88
1335,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.00000001,0.060210527,0.901052629,1810.937
1336,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000011,0.060210527,0.901052629,1972.991
1337,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000012,0.060210527,0.901052629,2133.044
1338,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000013,0.060210527,0.901052629,2357.119
1339,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000014,0.060210527,0.901052629,2507.169
1340,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000015,0.060210527,0.901052629,2685.229
1341,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000016,0.060210527,0.901052629,2859.286
1342,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000017,0.060210527,0.901052629,3019.34
1343,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000018,0.060210527,0.901052629,3169.39
1344,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000019,0.060210527,0.901052629,3313.438
1345,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.00000002,0.060210527,0.901052629,3447.482
1346,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000021,0.060210527,0.901052629,3565.522
1347,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000022,0.060210527,0.901052629,3683.561
1348,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000023,0.060210527,0.901052629,3803.601
1349,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000024,0.060210527,0.901052629,3915.639
1350,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000025,0.060210527,0.901052629,4047.683
1351,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000026,0.060210527,0.901052629,4193.731
1352,67,19.13684212,3973.578949,1.152143158,1,500,500,575,0.000000027,0.060210527,0.901052629,4323.774
261,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000007,0.047578947,0.665263159,1030.515
262,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000008,0.047578947,0.665263159,1162.581
263,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000009,0.047578947,0.665263159,1310.655
264,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.00000001,0.047578947,0.665263159,1448.724
265,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000011,0.047578947,0.665263159,1584.792
266,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000012,0.047578947,0.665263159,1746.873
267,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000013,0.047578947,0.665263159,1860.93
268,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000014,0.047578947,0.665263159,1990.995
269,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000015,0.047578947,0.665263159,2113.057
270,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000016,0.047578947,0.665263159,2289.145
271,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000017,0.047578947,0.665263159,2403.202
272,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000018,0.047578947,0.665263159,2515.258
273,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000019,0.047578947,0.665263159,2619.31
274,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.00000002,0.047578947,0.665263159,2789.395
275,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000021,0.047578947,0.665263159,2913.457
276,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000022,0.047578947,0.665263159,3035.518
277,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000023,0.047578947,0.665263159,3151.576
278,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000024,0.047578947,0.665263159,3265.633
279,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000025,0.047578947,0.665263159,3375.688
280,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000026,0.047578947,0.665263159,3491.746
281,14,19.17894736,3723.157893,1.176042106,1,500,500,575,0.000000027,0.047578947,0.665263159,3603.802
241,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000008,0.068421053,0.517894735,1028.514
242,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000009,0.068421053,0.517894735,1146.573
243,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.00000001,0.068421053,0.517894735,1264.632
244,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000011,0.068421053,0.517894735,1378.689
245,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000012,0.068421053,0.517894735,1492.746
246,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000013,0.068421053,0.517894735,1610.805
247,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000014,0.068421053,0.517894735,1734.867
248,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000015,0.068421053,0.517894735,1854.927
249,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000016,0.068421053,0.517894735,1964.983
250,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000017,0.068421053,0.517894735,2071.035
251,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000018,0.068421053,0.517894735,2171.085
252,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000019,0.068421053,0.517894735,2315.158
253,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.00000002,0.068421053,0.517894735,2361.181
254,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000021,0.068421053,0.517894735,2529.265
255,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000022,0.068421053,0.517894735,2637.319
256,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000023,0.068421053,0.517894735,2739.37
257,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000024,0.068421053,0.517894735,2839.42
258,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000025,0.068421053,0.517894735,2937.469
259,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000026,0.068421053,0.517894735,3035.518
260,13,19.22105264,3710.842107,1.199941052,1,500,500,575,0.000000027,0.068421053,0.517894735,3129.565
1608,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000006,0.094947368,0.930526318,1088.696
1609,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000007,0.094947368,0.930526318,1274.758
1610,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000008,0.094947368,0.930526318,1450.817
1611,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000009,0.094947368,0.930526318,1624.875
1612,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.00000001,0.094947368,0.930526318,1798.933
1613,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000011,0.094947368,0.930526318,1966.989
1614,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000012,0.094947368,0.930526318,2139.046
1615,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000013,0.094947368,0.930526318,2343.114
1616,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000014,0.094947368,0.930526318,2491.164
1617,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000015,0.094947368,0.930526318,2645.215
1618,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000016,0.094947368,0.930526318,2807.269
1619,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000017,0.094947368,0.930526318,2983.328
1620,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000018,0.094947368,0.930526318,3131.377
1621,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000019,0.094947368,0.930526318,3273.424
1622,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.00000002,0.094947368,0.930526318,3401.467
1623,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000021,0.094947368,0.930526318,3519.506
1624,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000022,0.094947368,0.930526318,3625.542
1625,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000023,0.094947368,0.930526318,3721.574
1626,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000024,0.094947368,0.930526318,3817.606
1627,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000025,0.094947368,0.930526318,3947.649
1628,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000026,0.094947368,0.930526318,4069.69
1629,80,19.26315788,3920.210526,1.109776842,1,500,500,575,0.000000027,0.094947368,0.930526318,4221.74
282,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000008,0.058947368,0.54,1038.519
283,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000009,0.058947368,0.54,1146.573
284,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.00000001,0.058947368,0.54,1276.638
285,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000011,0.058947368,0.54,1392.696
286,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000012,0.058947368,0.54,1508.754
287,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000013,0.058947368,0.54,1628.814
288,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000014,0.058947368,0.54,1750.875
289,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000015,0.058947368,0.54,1870.935
290,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000016,0.058947368,0.54,1984.993
291,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000017,0.058947368,0.54,2115.058
292,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000018,0.058947368,0.54,2177.089
293,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000019,0.058947368,0.54,2279.14
294,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.00000002,0.058947368,0.54,2445.223
295,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000021,0.058947368,0.54,2553.277
296,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000022,0.058947368,0.54,2657.329
297,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000023,0.058947368,0.54,2763.382
298,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000024,0.058947368,0.54,2765.383
299,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000025,0.058947368,0.54,2967.484
300,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000026,0.058947368,0.54,3067.534
301,15,19.30526316,3624.631579,1.184732631,1,500,500,575,0.000000027,0.058947368,0.54,3163.582
1887,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000006,0.077263158,1.077894735,1172.724
1888,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000007,0.077263158,1.077894735,1370.79
1889,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000008,0.077263158,1.077894735,1560.854
1890,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000009,0.077263158,1.077894735,1750.917
1891,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.00000001,0.077263158,1.077894735,1936.979
1892,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000011,0.077263158,1.077894735,2145.048
1893,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000012,0.077263158,1.077894735,2287.096
1894,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000013,0.077263158,1.077894735,2455.152
1895,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000014,0.077263158,1.077894735,2697.232
1896,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000015,0.077263158,1.077894735,2773.258
1897,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000016,0.077263158,1.077894735,3029.343
1898,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000017,0.077263158,1.077894735,3075.358
1899,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000018,0.077263158,1.077894735,3305.435
1900,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000019,0.077263158,1.077894735,3421.474
1901,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.00000002,0.077263158,1.077894735,3509.503
1902,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000021,0.077263158,1.077894735,3627.542
1903,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000022,0.077263158,1.077894735,3749.583
1904,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000023,0.077263158,1.077894735,3871.624
1905,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000024,0.077263158,1.077894735,3987.663
1906,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000025,0.077263158,1.077894735,4095.698
1907,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000026,0.077263158,1.077894735,4209.736
1908,93,19.34736844,3916.105265,1.187991579,1,500,500,575,0.000000027,0.077263158,1.077894735,4295.765
380,20,19.38947368,3977.68421,1.177128421,1,500,500,575,0.000000009,0.064,0.458947368,1114.557
381,20,19.38947368,3977.68421,1.177128421,1,500,500,575,0.00000001,0.064,0.458947368,1232.616
382,20,19.38947368,3977.68421,1.177128421,1,500,500,575,0.000000011,0.064,0.458947368,1346.673
383,20,19.38947368,3977.68421,1.177128421,1,500,500,575,0.000000012,0.064,0.458947368,1454.727
384,20,19.38947368,3977.68421,1.177128421,1,500,500,575,0.000000013,0.064,0.458947368,1568.784
385,20,19.38947368,3977.68421,1.177128421,1,500,500,575,0.000000014,0.064,0.458947368,1686.843
386,20,19.38947368,3977.68421,1.177128421,1,500,500,575,0.000000015,0.064,0.458947368,1798.899
387,20,19.38947368,3977.68421,1.177128421,1,500,500,575,0.000000016,0.064,0.458947368,1908.954
